,레시피명,재료,방법,열량,탄수화물,단백질,지방,나트륨
894,호박 프리타타,"달걀 110g, 돼지호박 50g, 실파 20g, 마늘다진것 1g, 후춧가루 0.1g, 모짜렐라치즈 30g, 파마산치즈 7g, 캔 토마토 20g, 타임 2g, 바질 2g, 로즈마리 2g, 오레가노 다진것 2g, 식용유 5g","['오븐을 175℃로 예열시킨다.', '작은 불에 달걀을 넣고 젓는다.', '오븐용 후라이팬에 식용유를 두르고 마늘을 볶다가 작게 깍둑썰기한 애호박을 넣고 부드러워질 때까지 볶는다.', '어슷썬 실파를 넣고 젓다가 토마토, 로즈마리, 바질, 오레가노, 후춧가루를 넣고 채소들이 잘 섞일 때 까지 저어준 뒤 달걀을 넣고 젓는다.', '모짜렐라 치즈를 뿌리고 170℃ 오븐에서 12분간 구워 산적꼬지로 중간을 찔러넣었을 때 아무것도 묻어나오지 않을 때 까지 익힌다.', '익힌 프리타타를 브로일러에 넣어 골든 브라운 색이 날 때까지 3~4분 간 더 익히고 파마산치즈를 뿌린다.']",240,10,21,14,225
895,"소고기 가라아게, 칠리소스","소고기 70g, 대파 20g, 토마토 20g, 마늘 10g, 계란노른자 25g, 밀가루 20g, 고춧가루 15g, 식초 50g, 설탕 15g, 전분 10g","['소고기는 채썰고 마늘, 대파는 다진 뒤 섞는다.', '1에 계란노른자와 밀가루, 물을 섞어 반죽하고 조그만 공 모양으로 만들어 튀긴다.', '토마토는 껍질을 제거한 뒤 다지고, 마늘도 다진다.', '식초, 설탕, 물을 끓이다가 다진 토마토, 마늘, 고춧가루를 넣어 끓인다.', '전분으로 소스의 농도를 맞춘다.', '소고기 가라야게에 칠리소스를 곁들인다.']",200,15,14,8,286
896,"삼치튀김, 타르타르소스","삼치 50g, 튀김가루 30g, 계란 60g, 마요네즈 15g, 홍고추 2g, 청양고추 2g, 후추 3g, 양파 5g, 레몬즙 20g, 식용유 5g, 물 20g","['삼치의 살과 가시를 분리한다.', '키친타올로 삼치살의 핏기와 물기를 제거한 뒤 후추와 레몬즙을 뿌려 비린내를 제거한다.', '볼에 튀김가루, 계란, 물, 식용유를 섞어 튀김옷을 만든다.', '삼치에 튀김옷을 입힌 뒤 170℃ 기름에서 두 번 튀긴다.', '삶은 계란, 홍고추, 청양고추, 양파를 다져 볼에 섞은 뒤 마요네즈와 레몬즙을 섞어 소스를 만든다.', '삼치 튀김에 타르타르소스를 곁들여 담는다.']",139,2,11,13,155
897,두부해물완자,"두부 50g, 오징어 14g, 칵테일 새우 14g, 감자전분 15g, 부침가루 10g, 계란 20g, 꿀 5g, 새우가루 5g, 마늘 2g, 파 2g, 양파 10g, 저염간장 5g","['두부를 으깨고 오징어와 새우는 잘게 다진다.', '볼에 1의 재료와 감자전분을 넣고 섞어 완자모양으로 만든다.', '감자전분과 부침가루를 섞어 완자에 묻힌다.', '가루를 묻힌 완자에 계란물을 입혀 기름 두른 팬에 굴려가며 익힌다.', '마늘과 파를 다진 뒤 새우가루, 꿀, 저염간장을 섞어 소스를 만든다.', '양파를 채 썰어 냄비에 소스와 함께 끓인 뒤 전분물을 넣어 농도를 맞추고 완자를 넣는다.']",116,11,6,5,209
898,톳나물 두부무침,"톳나물 15g, 두부 40g, 천일염 0.1g, 참깨 0.1g, 참기름 0.1g, 마늘 0.1g","['톳나물을 깨끗이 세척한다.', '끓는 물에 톳나물을 살짝 데친다.', '데친 톳나물의 물기를 제거하고 한 입 크기로 썬다.', '두부를 찜기에 넣고 찐 뒤 으깬다.', '마늘을 잘게 다진다.', '톳나물과 두부를 볼에 담고 나머지 재료들을 섞는다.']",42,0,3,2,39
899,퀴노아 팥수프,"퀴노아 3g, 팥 10g, 무가당 휘핑크림 25g, 무염 버터 10g, 우유 15g, 닭뼈 20g, 밀가루 10g, 양파 10g, 세발나물 10g, 설탕 3g","['세발나물을 살짝 데쳐 말린 뒤 가루를 내고 닭뼈를 이용해 육수를 만든다.', '퀴노아를 볶아 쓴맛을 제거하고 삶은 팥과 믹서에 곱게 간다.', '팬에 버터 일부를 녹인 뒤 밀가루를 넣어 루를 만든다.', '양파를 갈아 버터 녹인 냄비에 볶은 뒤 닭육수와 2를 넣어 끓인다.', '세발나물가루로 간을 맞추고 향을 낸 뒤 루를 넣어 농도를 맞춘다.', '우유와 휘핑을 넣어 고소함을 더하고 설탕을 소량 넣어 간을 한다.']",432,28,6,32,319
900,참치 두부 함박스테이크,"캔참치 20g, 두부 20g, 양파 25g, 토마토 15g, 청피망 20g, 당근 10g, 밀가루 7g, 케찹 15g, 표고버섯가루 1g, 후추 0.5g","['양파, 피망은 반은 다지고 반은 작은 주사위모양으로 썰고 당근은 다진다.', '두부는 칼등으로 으깬 뒤 물기를 제거한다.', '2에 캔참치, 다진채소, 표고버섯가루, 밀가루, 후추를 넣어 반죽한 뒤 치대 모양을 만든다.', '팬에 식용유를 두르고 3을 노릇하게 굽고 1을 볶는다.', '토마토는 주사위모양으로 썰어 케찹과 함께 볶아 소스를 만든다.', '접시에 스테이크와 볶은 채소를 담고 토마토소스를 곁들인다.']",240,25,8,11,149
901,김치양배추볶음,"배추김치 18g, 양배추 15g, 양파 10g, 대파 1g, 간장 0.2g, 보리새우 0.1g, 마늘 0.5g, 흑임자 0.1g, 들기름 2g","['배추김치는 양념을 헹궈내 짠맛을 제거한 뒤 채 썬다.', '양배추, 양파는 곱게 채 썰고 대파는 어슷썬다.', '보리새우와 마늘은 곱게 간다.', '팬에 들기름을 두르고 김치를 볶다가 양배추와 양파를 넣고 볶는다.', '양배추의 숨이 죽으면 간장과 3을 넣어 간을 한다.', '흑임자를 뿌린다.']",34,2,0,2,159
902,"돈수육, 해물냉채","돼지고기(삼겹살) 100g, 오징어 15g, 새우 15g, 주꾸미 25g, 적파프리카 5g, 황파프리카 5g, 주황파프리카 5g, 양파 5g, 당근 5g, 오이 5g, 대파 10g, 마늘 10g, 생강 10g, 맛술 5g, 식초 5g, 설탕 5g, 겨자가루 5g, 된장 15g, 통후추 15g","['냄비에 물, 대파, 생강, 마늘, 통후추, 맛술, 된장을 넣고 끓인다.', '1이 끓으면 삼겹살 덩어리를 넣고 35~40분 간 삶는다.', '새우, 오징어, 주꾸미는 모양을 내 데치고 파프리카와 오이, 당근, 양파는 가늘게 채 썬다.', '겨자가루를 개어 숙성시켜 설탕, 식초로 냉채 소스를 만든 뒤 3을 넣고 무친다.', '2의 삽겹살을 모양대로 썬다.', '수육과 해물냉채를 담는다.']",131,3,11,8,215
903,"알록달록화전, 멸치두부전","찹쌀가루 15g, 알비트 5g, 시금치 5g, 두부 10g, 잔멸치 5g, 식용꽃 10g, 쑥갓 10g, 부침가루 10g, 꿀 20g","['두부는 살짝 구워 물기를 제거하고 멸치는 설탕과 함께 볶는다.', '알비트, 시금치에 약간의 물을 넣고 각각 믹서에 간다.', '찹쌀가루를 알비트, 시금치 간 물에 반죽한다.', '두부를 으깨 볶은 멸치와 함께 부침가루에 넣고 반죽한다.', '식용꽃과 쑥갓을 씻어 물기를 제거한다.', '팬에 3과 4를 각각 부치고 식용꽃과 쑥갓으로 장식하고 꿀을 곁들인다.']",147,24,4,3,86
904,단호박떡볶이,"떡볶이떡 26g, 단호박 14.5 g, 브로콜리 1.6g, 우유 4ml, 생크림 2.6g, 검정깨 0.01g","['떡볶이 떡은 물에 넣어 한 개씩 떼어 놓는다.', '단호박은 반으로 잘라 쪄서 속만 파낸다.', '브로콜리는 데쳐서 작게 썰어 준비해 둔다.', '삶은 단호박, 생크림, 우유를 넣고 간다.', '④에 물을 넣고 끓이다가 떡과 브로콜리를 넣어 익힌다.', '검정깨를 뿌려 마무리한다.']",79,16,1,0,72
905,만가닥버섯볶음,"만가닥버섯 25g, 게살(크래미) 10g, 적파프리카 10g, 황파프리카 10g, 청피망 10g, 후추 3g, 소금 1g, 간장 1g","['만가닥버섯을 한 송이씩 자른다.', '청피망, 황, 적파프리카는 채썰고 게살은 길이로 찢는다.', '팬에 기름을 두르고 채썬 파프리카와 피망을 볶는다.', '3에 손질한 만가닥버섯을 넣고 볶는다.', '찢어둔 게살을 넣고 볶다가 소금, 후추로 간을 한다.', '간장으로 색을 내고 담는다.']",25,3,1,0,122
906,양파홍초절임,"양파 80g, 홍초 15g, 간장 0.1g, 설탕 1.5g, 홍고추 1g, 청양고추 1g","['양파는 깨끗이 씻어 한 입 크기로 자른다.', '홍고추와 청양고추는 깨끗이 씻어 어슷하게 썬다.', '저염간장과 설탕, 홍초를 넣고 끓여 초절임장을 만든다.', '초절임장을 뚜껑이 있는 용기에 옮겨 담는다.', '초절임장에 양파와 홍고추, 청양고추를 넣는다.', '양파홍초절임을 하루정도 숙성시킨다.']",56,12,0,0,30
907,고구마순나물,"고구마순 25g, 양파 10g, 된장 10g, 두부 5g, 마늘 10g, 흑임자 5g, 설탕 5g, 식초 5g, 참기름 5g","['두부를 데친 뒤 식혀 으깬다.', '으깬 두부에 식초, 설탕, 된장을 섞어 양념을 만든다.', '손질한 고구마순을 4cm 길이로 썬다.', '고구마순을 데친다.', '양파를 곱게 채 썬다.', '고구마순에 채 썬 양파와 양념, 흑임자을 넣고 무친다.']",50,2,1,0,94
908,저염 겉절이,"*필수 재료 : 배추(50g), 무(20g), 쪽파(10g), 양파(5g), 다진마늘(5g), 다진생강(5g), 참깨(1g)*양념 : 저염소금(5g), 고춧가루(10g), 설탕(5g), 젓갈(3g)","['배추에 세로로 칼집을 낸 뒤 저염소금을 뿌리고, 10분 뒤 씻는다.', '무는 깨끗이 손질하여 씻은 뒤 얇게 채 썰고, 쪽파는 4cm 길이로 썰고, 양파는 채 썬다.', '볼에 참깨를 제외한 무, 쪽파, 양파, 다진 마늘, 다진 생강과 저염소금을 제외한 양념재료를 넣고 버무려 양념을 만든다.', '저염소금에 절여 씻은 배추를 김치 양념에 골고루 버무린다.', '참깨를 뿌려 마무리한다.']",55,9,2,1,557
909,아욱 된장무침,"아욱 200g, 된장 15g, 마늘 10g, 저염간장 5g, 참기름 2g, 참깨 1g, 소금 2g","['아욱 줄기 끝부분을 꺽어 손질한다.', '손질한 아욱을 소금을 약간 넣은 물에 넣어 치대듯이 주무른다.', '끓는 물에 아욱을 삶은 뒤 찬물에 헹궈 물기를 짠다.', '아욱을 먹기 좋은 크기로 썬다.', '마늘을 곱게 다진다.', '아욱에 된장, 다진마늘, 참기름, 저염간장, 깨를 넣고 버무린다.']",11,1,0,0,142
910,일본식 계란말이,"계란 150g, 가츠오부시 10g, 다시마 10g, 설탕 5g, 미림 5g","['물에 다시마를 넣고 끓인다.', '물이 끓어 오르면 다시마를 건진다.', '불을 끈 뒤 가츠오부시를 넣고 체에 걸러 육수를 완성한다.', '계란을 풀어 채에 내린 뒤 육수와 미림, 설탕을 넣는다.', '팬에 기름을 둘러 계란물을 한겹 한겹 만다.', '완성된 계란말이는 모양을 잡고 한입크기로 자른다.']",138,8,9,7,141
911,고사리파전&단감전,"고사리 30g, 쪽파 7g, 홍고추 6g, 계란 20g(0.3개), 밀가루 20g, 단감 13g, 물 30ml, 찹쌀가루 15g, 감자전분 50g, 대추 0.1g","['고사리와 쪽파는 길이를 반으로 자르고, 홍고추는 길이는 살려 길게 썬다.', '기름을 두른 팬에 ①을 얹고 밀가루, 계란 푼 반죽을 부워 지져낸다.', '단감을 0.4cm 원형으로 썰고 꽃 모양 틀로 찍어낸다.', '찹쌀가루에 감자전분물을 넣어 반죽한다.', '기름 두른 팬에 반죽을 동그랗게 만든 후 감과 대추 꽃을 얹어 부친다.', '단감전과 먹기 좋은 크기로 썬 고사리 파전을 그릇에 담아 완성시킨다.']",423,73,9,10,59
912,바지락매생이전,"매생이 30g, 바지락살 10g, 부침가루 5g, 튀김가루 5g, 홍고추 1g, 대두유 12g","['매생이와 바지락은 소금기를 없애기 위해 물에 여러 번 헹군다.', '튀김가루, 부침가루에 물을 넣고 반죽을 만든다.', '매생이를 잘게 다져 반죽에 섞어준다.', '팬에 매생이 반죽을 얹고 바지락살을 넣고 노릇하게 구워준다.', '구워진 전에 홍고추 고명을 얹어 준다.', '그릇에 담아 마무리 한다.']",83,9,2,4,386
913,알콩달콩전,"병아리콩 10g, 검정콩 10g, 완두콩 10g, 두부 25g, 빨간 파프리카 5g, 찹쌀가루 10g, 밀가루 5g, 소금 0.3g, 물 2ml, 식용유 10g","['파프리카는 콩 크기의 큐브모양으로 썬다.', '준비된 콩들은 물에 불린 후, 각각 끓는 물에 삶은 다음 물기를 제거한다. ', '두부와 삶은 병아리콩을 으깨준다.', '③에 밀가루, 찹쌀가루, 소금, 물을 넣어 반죽한다.', '반죽에 콩과 파프리카를 섞는다. ', '팬에 식용유를 두르고, 반죽의 콩들이 잘 보이도록 먹기 좋은 크기로 부친다.']",175,20,9,6,304
914,계란만두&토마토소스,"가지 7g, 당면 5g, 계란 75g(1.5개), 부추 5g, 양파 10g, 식용유 3g, 토마토홀 30g, 월계수잎 1g, 파슬리 1g, 마늘 3g, 함초소금 0.5g, 후추 0.5g","['당면은 물에 불리고, 물에 불린 당면과 가지, 부추, 양파를 다진다.', '계란은 잘 풀어 둔다.', '계란과 전처리한 야채, 후추를 넣고 골고루 섞는다.', '기름 두른 팬에 반죽을 지름이 10cm되는 타원형 모양으로 올리고, 반쯤 익으면 접어 납작 만두 모양을 만든다.', '토마토홀, 월계수잎, 함초소금을 끓여 소스를 만든다.', '완성된 계란만두에 소스를 끼얹고 파슬리로 장식한다.']",154,12,11,6,681
915,통도라지양념구이,"통도라지 80g, 배 5g, 다진마늘 3g, 골파 15g, 통깨 3g, 고추장 10g, 간장 7.5g, 참기름 15g, 소금(쓴맛 제거용) 5g","['통도라지는 세척 후 껍질을 제거한다.', '통도라지를 소금물에 담궈 쓴맛을 우려낸 후 물기를 없앤다.', '통도라지를 반으로 갈라서 방망이로 두들겨 얇고 넓적하게 만든다.', '갈은 배, 다진 마늘, 고추장, 간장, 참기름을 이용하여 양념장을 만든다.', '팬에 도라지를 구워 익히다가, 양념장을 발라 약한불에서 다시 굽는다.', '골파와 통깨를 뿌려 완성한다.']",84,12,2,3,263
916,삼색계란찜,"계란 60g, 시금치 20g, 비트 10g, 우유 20g, 애플민트 1g, 다시마 3g, 소금 0.5g","['다시마를 물에 씻어 낸 후 찬물에 우려낸다.', '시금치와 비트는 다시마 우린물을 넣고 각각 갈아 준다.', '계란과 우유를 섞어 계란물을 만든다.', '계란물을 3등분 하여 나눠 담아 놓는다.', '나눠 놓은 계란물에 시금치, 비트를 각각 섞는다.', '3가지 계란물을 순서대로 쪄 내고, 애플민트로 장식한다.']",178,4,17,10,459
917,고구마순들깨나물,"고구마순 60g, 들깨가루 20g, 다시마 2g, 소금 1g, 참기름 2g","['고구마순을 끓는 물에 삶아 씻어둔다.', '물과 다시마를 약불에 10분정도 우려 다시물을 낸다.', '고구마순을 팬으로 옮기고 다시물을 넣어 삶는다.', '다시물이 반쯤 줄어들면 소금과 들깻가루를 넣는다.', '물기가 없게 볶아준 후 참기름을 넣는다.', '접시에 담아서 완성한다.']",118,7,5,7,341
918,시금치토마토무침,"시금치 80g, 방울토마토 30g, 참기름 2g, 참깨 1g, 마늘 1g, 함초가루 1g","['시금치를 끓는 물에 살짝 데친다.', '데친 시금치는 찬물에 헹구어 내고 물기를 짠다.', '방울토마토는 끓는 물에 살짝 데쳐 껍질을 제거한다.', '껍질을 제거한 방울토마토는 반으로 자른다. ', '데친 시금치에 토마토, 함초가루, 참기름, 참깨, 마늘을 넣어 무친다.', '접시에 담아 완성시킨다.']",46,4,2,1,36
919,바나나미숫가루쉐이크,"미숫가루 15g, 바나나 50g, 우유 100ml","['바나나 껍질을 벗긴다.', '바나나를 알맞은 크기로 잘라 준비해 둔다. ', '우유와 미숫가루를 알맞은 양으로 계량한다. ', '③과 바나나를 믹서기에 넣는다.', '건더기가 생기지 않을 정도로 간다.', '컵에 담아 완성시킨다.']",128,23,5,1,40
920,어묵 잡채,"돼지고기(70g), 어묵(100g), 아삭이고추(30g), 빨강 파프리카(25g), 노랑 파프리카(25g), 콩나물(150g), 소금(0.3g), 후춧가루(0.3g), 굴소스(5g), 참기름(1g)","['돼지고기, 어묵, 아삭이고추, 파프리카는 채 썬다.', '콩나물은 찬물에 헹궈 체에 밭친다.', '채 썬 돼지고기에 밑간을 한다.', '중간 불로 달군 팬에 밑간한 돼지고기를 넣어 3분간 볶는다.', '채 썬 재료와 어묵을 넣어 5분간 볶는다.', '굴소스를 넣어 1~2분간 볶고 참기름을 두른 뒤 고루 섞는다.']",221,16,21,8,689
921,토마토 비빔국수,"양파(20g), 바질(10g), 삶은 달걀(1개), 쌀국수(100g), 토마토(200g), 고추장(½Ts), 고춧가루(½Ts), 꿀(1Ts)","['양파, 바질은 채 썰고, 삶은 달걀은 반으로 자른다.', '채 썬 양파는 찬물에 담가 체에 밭쳐 물기를 제거한다.', '믹서에 비빔소스 재료를 넣고 갈아 비빔소스를 만든다.', '끓는 물(8컵)에 쌀국수를 넣어 2분 삶아 찬물에 헹궈 체에 밭친다.', '그릇에 쌀국수 → 비빔소스 → 양파, 바질 → 달걀 순으로 얹고 마무리한다.']",346,69,9,3,128
922,멸치 전복 저염국수,"전복(2개), 애호박(20g), 표고버섯(15g), 당근(20g), 달걀지단(흰자, 노른자 각각 1장), 삶은 쌀소면(80g), 식용유(5㎖), 멸치(5g), 황태포(2g), 다시마(3g), 대파(100g), 양파(60g), 통후추(2g), 고춧가루(3g), 저염 간장(5g), 식초(2g), 다진 파(1g), 다진 마늘(1g), 참기름(1g)","['약한 불에 멸치와 황태포를 5분간 볶은 뒤 나머지 육수 재료와 물(1L)을 넣어 끓어오르면 30분간 끓이고 체에 밭쳐 거른다.', '건진 멸치는 잘게 다지고, 전복은 껍질과 내장을 제거한 뒤 칼집을 넣고, 애호박, 표고버섯, 당근, 달걀지단은 채 썬다.', '잘게 다진 멸치에 멸치 양념장 재료를 넣어 멸치 양념장을 만든다.', '냄비에 육수를 붓고 약한 불에 손질한 전복을 넣어 5분간 익힌다.', '중간 불로 달군 팬에 식용유(5㎖)를 두른 뒤 손질한 채소를 볶는다.', '그릇에 삶은 소면 → 볶은 재료 → 익힌 전복 순으로 담고 육수를 붓는다.']",179,29,8,2,294
923,유부초절임,"사과 20g, 유부 5g, 양배추 15g, 당근 10g, 설탕 3g, 식초 15g, 오이 15g, 다시마 5g","['유부와 다시마를 데친다.', '데친 유부의 물기를 짜내고 채썬다.', '데친 다시마를 채썬다.', '양배추와 당근, 사과, 오이를 채썬다.', '설탕과 식초, 후추를 섞어 소스를 만든다.', '채썬 재료와 소스를 섞어 버무린다.']",34,6,1,0,4
