,레시피명,재료,방법,열량,탄수화물,단백질,지방,나트륨
552,깻잎 쌈두부 라자냐,"2인분 기준? [간편식 ] 쌈두부(18g), 소고기 양지(120g), 숙주(80g), 청경채(30g), 배추(60g), 당면(30g)? [추가 ] 쌈두부(1팩=100g), 모차렐라 치즈(1컵=100g), 깻잎(10g), 완숙 토마토(80g), 양파(80g), 소고기 다짐육(100g), 화이트 와인(50g), 오레가노(5g), 월계수 잎(1g), 다진 마늘(20g), 식용유(30g), 소금(5g), 후추(3g)","['껍질 벗긴 토마토는 주사위 모양으로 썰고, 양파, 배추, 청경채, 숙주는 잘게 썬다.', '팬에 소고기 양지를 구운 뒤 꺼내고, 같은 팬에 식용유를 두르고 다진 마늘과 손질한 채소를 넣고 물기가 없어질 때까지 볶는다.', '②에 소고기 다짐육을 넣어 볶다가 손질한 완숙 토마토, 월계수 잎, 화이트 와인, 오레가노를 넣어 끓이고 소금, 후추로 간하여 소스를 만든다.', '당면은 6cm 길이로 잘라 끓는 물에 7분간 삶아 ③에 넣는다.', '쌈두부 → 구운 소고기 양지 → 소스 → 모차렐라 치즈 순으로 켜켜이 올리고 180도로 예열한 오븐에 8분간 익힌다.', '깻잎을 돌돌 말아 채 썰어 올려 마무리한다.']",601.9,24.3,37.8,39.3,450.2
553,코다리 뿌리채소 들깨탕,"코다리 150g, 무 60g, 연근 20g, 호박 20g, 우엉 10g, 느타리버섯 10g, 표고버섯 10g, 대파 5g, 양파 10g, 청양고추 2g, 쑥갓 1g, 홍고추 1g, 다시멸치 1g, 다시마 1g, 들깨가루 15g, 마늘 1.5g, 생강 0.5g, 후추가루 0.5g, 천일염 0.2g","['생강과 마늘을 잘게 다진다.', '코다리를 세척 후 다진마늘, 다진생강, 소금, 후추로 밑간한다.', '냄비에 다시멸치, 다시마를 넣고 끓여 육수를 우린 뒤 건져낸다.', '무, 대파, 양파, 연근, 우엉, 호박, 느타리버섯, 표고버섯, 청양고추를 깨끗이 씻어 먹기좋은 크기로 썬다.', '육수에 대파, 청양고추, 쑥갓을 뺀 야채를 넣고 끓이다가 들깨가루와 천일염을 넣어 간 한다.', '마지막으로 코다리를 넣고 거품을 걷어가며 끓인 뒤 대파, 청양고추, 쑥갓을 올린다.']",93.33,3.64,14.75,2.2,155.11
554,찹쌀 흰살 생선찜,"배추(30g), 대파(12g), 가자미(70g), 찹쌀가루(5g), 식초(3g), 맛술(5g), 새우젓(2g), 다진 마늘(2g), 다진 파(2g), 월계수잎(1장), 불린 찹쌀(30g), 고운 고춧가루(2g), 백후추(1g), 잘게 다진 새우젓(1g)","['배추는 한입 크기로 썰고, 대파는 6cm 길이로 썰어 길게 2등분하고, 가자미는 먹기 좋은 크기로 자른다.', '가자미에 밑간을 고루 버무린 뒤 냉장실에서 20분간 재운다.', '찹쌀싸라기 재료를 고루 섞는다.', '재워둔 가자미에 찹쌀가루(5g)를 고루 바른 뒤 찹쌀싸라기를 촘촘히 입힌다.', '찜기에 배추와 대파를 깔고 가자미를 올린 뒤 12분간 찌고 불을 꺼 5분간 뜸 들인다.', '그릇에 담아 마무리한다.']",206.1,20.0,16.4,6.8,284.6
555,깻잎퓌레를 곁들인 삼치새우,"깻잎(20장), 청경채(1단), 새우(3마리), 삼치(75g), 생크림(230㎖), 식용 꽃(약간), 삶은 감자(150g), 녹인 무염 버터(15㎖), 우유(15㎖), 레몬즙(3g), 소금(2g), 후춧가루(3g), 건로즈메리(2g), 찹쌀가루(3g), 전분(12g), 올리브유(3㎖), 설탕(3g), 후춧가루(3g), 식용유(185㎖)","['깻잎은 깨끗이 씻고, 청경채는 2등분하고, 새우는 머리를 제거한 뒤 껍질을 벗기고, 삼치는 밑간한다.', '냄비에 깻잎과 생크림, 올리브유(3㎖)를 넣어 끓어오르면 믹서에 넣어 곱게 간 뒤 체에 걸러 퓌레를 만든다.', '삶은 감자는 으깬 뒤 녹인 무염 버터와 설탕(3g),후춧가루(3g)를 고루 섞고 체에 한 번 걸러 우유를 섞어 매시드 포테이토를 만든다.', '손질한 새우에 튀김옷을 입혀 180℃로 달군 식용유(180㎖)에 3분간 튀겨 건지고, 마른 팬에 손질한 청경채를 볶은 뒤 토치로 불맛을 낸다.', '중간 불로 달군 팬에 식용유(5㎖)를 두른 뒤 밑간한 삼치를 5분간 앞뒤로 노릇하게 구워 꺼낸다.', '그릇에 깻잎퓌레 → 구운 삼치 → 매시드 포테이토 → 청경채 → 튀긴 새우 → 꽃잎 순으로 올린다.']",575.2,40.5,27.3,33.8,655.6
556,참나물페스토 파스타,"?필수  : 참나물(45g), 방울토마토(2개), 스파게티면(90g)?참나물 페스토 : 참나물(18g), 잣(4g), 올리브유(4g), 소금(1g)?양념 : 올리브유(2g)","['참나물은 얇게 썰고, 방울토마토는 2등분하고, 잣은 곱게 빻아 잣가루를 만든다.', '믹서에 참나물 페스토 재료를 넣고 갈아 페스토를 만든다.', '끓는 소금물(물 8컵과 소금 1g 비율)에 스파게티를 넣어 8분간 삶아 건진다.', '스파게티에 페스토를 넣어 버무린다.', '그릇에 스파게티를 담은 뒤 손질한 참나물을 올리고 올리브유, 잣가루를 뿌린다.', '손질한 방울토마토를 곁들여 마무리한다.']",462.2,54.5,11.8,21.9,60.8
557,카레삼겹살 파니니,"[ 2인분 ] 방울토마토(4개), 아보카도(1개), 로메인(4장), 양파(¼개), 대파(15cm), 미나리(⅓줌=50g), 마늘(5쪽), 대패삼겹살(100g), 치아바타(2개), 올리브유(0.5Ts), 후춧가루(약간), 간장(1Ts), 꿀(1Ts), 카레가루(1Ts), 고운 고춧가루(0.3Ts), 플레인 요거트(2Ts) + 꿀(1Ts)","['방울토마토는 4등분하고, 아보카도는 얇게 모양대로 썰고, 로메인은 깨끗하게 씻어 물기를 제거하고, 양파, 대파, 미나리는 4cm 길이로 썰고, 마늘은 납작 썬다. ', '중간 불로 달군 팬에 올리브유를 두른 뒤 납작 썬 마늘, 양파, 대파를 넣어 1분간 볶는다. ', '대패삼겹살과 후춧가루를 넣어 겉면이 노릇해질 때까지 볶고, 미나리, 간장, 꿀을 넣어 1분 정도 볶고, 카레가루, 고운 고춧가루를 넣어 고루 섞으며 볶는다. ', '허니요거트소스를 만든다. ', '치아바타는 마른 팬에 안쪽 면을 노릇하게 구워 꺼내고, 빵 안쪽에 허니 요거트소스를 바른다. ', '로메인, 삼겹살볶음, 허니요거트소스, 아보카도, 방울토마토, 후춧가루 순으로 올려 마무리한다.']",655.5,80.1,23.9,26.6,738.3
558,어린잎채소 건두부말이,"[ 2인분 ] 어린잎채소(4컵), 견과류(1컵), 건두부(10장), 슈레드 모차렐라치즈(1컵), 라임청(3ts), 후춧가루(약간), 올리브유(2ts), 다진 마늘(0.3ts)","['어린잎채소는 깨끗하게 씻어 물기를 제거하고, 견과류는 굵게 다진다. ', '건두부는 끓는 물에 데쳐 건져낸 뒤 물기를 제거한다. ', '건두부 위에 어린잎채소(3컵)를 올리고, 돌돌 말아 한입 크기로 썬다. ', '남은 어린잎채소에 다진 견과류와 슈레드모차렐라치즈를 고루 섞는다. ', '라임청의 라임을 얇게 다지고, 나머지 라임청드레싱 재료와 고루 섞는다. ', '그릇에 건두부말이와 샐러드를 담고, 라임청 드레싱을 뿌려 마무리한다.']",233.8,7.3,12.7,17.1,156.7
559,해산물 완자볼을 곁들인 양장피 콩국수,"2인분 기준? [가정 간편식 ] 새우(50g), 오징어(60g), 양장피 면(60g), 건목이버섯(10g), 참기름(4g), 양파(110g), 볶음 소스(20g), 크레미(40g), 당근(40g), 피망(45g), 붉은 파프리카(45g), 달걀지단(20g)? [추가 ] 콩국물(1컵=200g), 딜(1g), 올리브유(35g), 달걀흰자(15g), 식용유(700g)","['오징어, 새우, 당근, 양파를 믹서에 갈아 달걀흰자를 넣어 치댄 후 완자를 만들어 160도로 예열한 식용유에 4분 정도 튀긴다.', '붉은 파프리카와 피망은 올리브유에 살짝 볶는다.', '양장피 면은 끓는 물에 5분간 데치고, 같은 냄비에 건목이버섯을 데친다.', '양장피 면이 서로 달라붙지 않게 참기름에 버무리고 돌돌 말아 접시 위에 올린다.', '크레미, 데친 건목이버섯, 달걀지단을 면 위에 올리고, 튀겨낸 완자, 딜, 볶은 파프리카와 피망을 올린다.', '콩국물을 붓고 볶음 소스를 곁들여 마무리한다.']",265.6,49.0,10.2,3.2,360
560,새우게살 파프리카롤,"크래비(20g), 냉동 새우살(20g), 파프리카(빨강, 주황, 노랑 각각 10g), 냉동 아보카도(15g), 절임 올리브(그린, 블랙 5g), 다진 파(2g), 다진 마늘(1g), 후춧가루(약간), 간 파르메산치즈(5g), 홀그레인 머스터드(5g), 요플레(20g), 올리고당(5g)","['크래비는 꼭 짜 물기를 제거하고, 새우살은 끓는 물에 1분간 데쳐 건진다.', '파프리카는 약한 불에 구워 껍질을 검게 태운 뒤 찬물에 씻어 탄 부분을 제거한다.', '구운 파프리카는 얇게 포를 뜨고, 아보카도와 크래비, 데친 새우살은 굵게 다진다.', '손질한 아보카도, 크래비, 새우살에 다진 파, 다진 마늘, 후춧가루, 간 파르메산치즈, 파프리카 피클을 넣어 고루 섞어 소를 만든다.', '비닐랩 위에 포 뜬 파프리카를 올린 뒤 가운데에 소를 넣어 돌돌 말아준다.', '그릇에 소스를 담고 비닐랩을 제거한 롤을 올린 뒤 홀그레인 머스터드와 절임 올리브를 올린다.']",108.3,8.9,6.8,5.0,366
561,콩국물소스를 곁들인 게살 냉채,"게살(50g), 수박(70g), 가지(30g), 적채(20g), 브로콜리(20g), 두부(100g), 우유(100㎖), 꿀(5g), 소금(1g), 후춧가루(2g), 올리브유(5㎖)","['게살은 잘게 찢고, 수박, 가지, 적채, 브로콜리는 5cm 길이로 채 썬다.', '끓는 물(5컵)에 손질한 브로콜리를 1분간 데쳐 찬물에 담가 체에 밭친다.', '중간 불로 달군 팬에 올리브유(5㎖)를 두른 뒤 가지를 2분간 볶는다.', '믹서에 콩국물소스 재료를 넣고 갈아 콩국물소스를 만든다.', '그릇에 수박 → 가지 → 브로콜리 → 적채 → 게살 순으로 쌓는다.', '콩국물소스를 부어 마무리한다.']",231.6,14.5,16.3,12.0,475.4
562,방아잎 닭고기말이,"[ 2인분 ] 아스파라거스(2개), 닭다릿살(400g), 방울토마토(4개), 방아잎(⅓줌=30g), 파르메산 치즈(1Ts), 레몬즙(0.5Ts), 맛간장(2Ts), 잣(1Ts), 마늘(3쪽), 올리브유(⅔컵), 간장(1컵), 물(½컵), 사과(½개), 양파(½개), 마늘(4쪽), 대파(½대), 플레인 요거트(½컵), 레몬즙(0.5ts), 무가당 아보카도 마요네즈(2Ts), 파르메산 치즈(1Ts), 스테이크 시즈닝(1ts), 파슬리가루(약간)","['아스파라거스는 두꺼운 밑동을 잘라내고, 방아잎은 깨끗이 씻어 물기를 제거한다. ', '믹서에 방아잎 페스토 재료를 넣어 곱게 갈고, 요거트 소스 재료를 모두 섞는다. ', '닭다릿살을 넓게 편 뒤 방아잎 페스토 (4Ts)를 올리고, 파르메산 치즈를 올린 뒤 스테이크 시즈닝과 파슬리가루를 넣어 돌돌 말고, 풀리지 않도록 실로 묶는다. ', '중간 불로 달군 팬에 식용유를 두르고, 돌돌 만 닭다릿살을 넣어 5분간 튀기듯 굽는다. ', '같은 팬에 아스파라거스와 방울토마토를 넣어 2분간 볶는다. ', '그릇에 구운 닭다릿살과 아스파라거스, 방울토마토를 올리고 요거트 소스를 곁들여 마무리한다.']",501.9,4.8,43.8,34.2,344.1
563,새우 카레 빠에야,"[ 2인분 ] 양파(½개), 토마토(2개), 새우(8마리), 쌀(1½컵), 카레가루(1Ts), 황태 머리(1개), 다시마(5×5cm, 1장), 다진 마늘(1Ts), 파슬리가루(0.3Ts), 후춧가루(0.3Ts)","['양파는 얇게 채 썰고, 토마토는 윗부분을 약간 자른 뒤 속을 파내고, 새우는 머리와 껍질을 제거한다. ', '냄비에 물(3컵)과 육수 재료를 넣어 중간 불에 15분간 끓여 육수를 만든다. ', '중간 불로 달군 팬에 식용유를 두르고, 양파와 다진 마늘을 넣어 양파가 갈색이 될 때까지 볶는다. ', '토마토 속을 넣어 3분간 더 볶고, 쌀과 육수(2컵)를 넣어 끓으면 약한 불로 줄인 뒤 뚜껑을 덮어 15분간 더 끓인다. ', '뚜껑을 열어 새우를 올리고, 뚜껑을 다시 덮어 5분간 더 끓이고, 불을 꺼 5분간 뜸을 들인다. ', '파슬리가루와 후춧가루를 뿌려 마무리한다.']",366.9,60.6,14.9,7.2,370.6
564,오징어 가라아게&칠리소스,"?필수  : 오징어(80g), 대파(20g), 마늘(10g), 달걀노른자(25g), 밀가루(20g), 식용유(3g)?양념 : 토마토(20g), 고춧가루(15g), 식초(50g), 설탕(15g), 전분(10g)","['오징어는 채 썰고, 마늘과 대파는 곱게 다진다.', '오징어, 대파, 마늘, 달걀노른자, 밀가루, 물(10g)을 섞어 반죽한 뒤 동그랗게 빚는다.', '가라아게를 180℃ 온도의 기름에서 튀긴다.', '토마토는 껍질을 제거한 뒤 잘게 다진다.', '냄비에 다진 토마토, 식초, 설탕, 물(50g), 고춧가루, 전분을 넣고 끓여 칠리소스를 만든다.', '오징어 가라아게에 칠리소스를 곁들여 마무리한다.']",595.1,30.4,25.1,41.5,307.7
565,토마토 채소 가지롤,"2인분 기준? [가정 간편식 ] 순두부(1/2봉지=175g), 팽이버섯(150g), 애호박(30g), 양파(40g), 파(30g), 청양고추(8g), 느타리버섯(33g), 마늘(18g), 차돌박이(87g)? [추가 ] 토마토(260g), 가지(120g), 올리브유(50g), 레몬즙(8g), 소금(15g), 후추(6g)","['껍질을 벗긴 토마토, 마늘, 파, 양파, 애호박, 느타리버섯, 팽이버섯을 다진다.', '팬에 올리브유(20g)를 두르고 마늘, 양파를 넣고 볶다가 토마토를 넣고 소금(4g), 후추(3g)로 간하고 졸여 토마토 소스를 만든다.', '믹서에 순두부, 올리브유(10g), 소금(4g), 레몬즙을 넣고 갈아 순두부크림 소스를 만든다.', '팬에 올리브유(5g)를 두르고 차돌박이를 구운 후, 같은 팬에 올리브유(15g)를 두르고 파, 애호박, 느타리버섯, 팽이버섯을 볶고 소금(7g)으로 간한다.', '가지를 얇게 잘라 팬에 가볍게 굽고 ④를 올리고 돌돌 말아준다.', '토마토 소스를 아래에 깔고 ⑤를 올리고, 순두부크림 소스를 올려 마무리한다.']",414.6,19.2,9.6,33.3,361.3
566,콜라비 깍두기,"?필수 : 콜라비(80g), 쪽파(5g), 홍고추(0.5g), 생강(0.1g), 양파(0.1g), 마늘(1g)?양념장 : 고춧가루(4g), 액젓(1g), 매실청(0.2g)?양념 : 천일염(0.1g)","['콜라비는 껍질을 벗긴 뒤 깍둑 썬다.', '손질한 콜라비에 천일염을 뿌려 1시간 동안 절인다.', '홍고추, 양파, 생강, 마늘을 믹서에 곱게 간다.', '갈아 낸 채소에 양념장 재료를 넣어 양념장을 만든다.', '절여 놓은 콜라비는 물기를 제거하고, 쪽파는 적당한 길이로 썬다.', '콜라비에 쪽파, 양념장을 넣고 버무려 하루 동안 숙성해 마무리한다.']",14.0,2.6,0.6,0.2,40.5
567,비타 오이 물김치,"오이 30g, 무 50g, 홍고추 10g, 파프리카 20g, 당근 20g, 미나리 10g, 식초 30g, 배 30g, 고춧가루 10g, 설탕 5g","['오이와 무를 필러로 길게 슬라이스 한다.', '설탕물을 만들어 무가 잘 구부러질 때 까지 재운 뒤 씻어낸다.', '당근과 홍고추, 파프리카는 5cm 길이로 채 썬다.', '미나리를 데쳐 식힌 뒤 한 줄씩 찢는다.', '오이, 무를 겹쳐 채 썬 재료를 넣고 말아준 뒤 데친 미나리로 묶는다.', '배를 갈아 물, 식초, 고춧가루와 섞어 양념장을 만든 뒤 5를 넣고 재운다.']",13.46,2.99,0.34,0.02,30.88
568,감자미역국,"건미역 1.5g, 감자 40g, 다진마늘 1g, 참기름 1g, 국간장 2g, 물 300ml","['미역을 물에 불리고 건져내 물기를 제거한다.', '감자는 껍질을 제거하고 한입 크기로 자른다.', '냄비에 참기름을 두르고 미역을 볶다가 물을 부어 끓인다.', '국물이 우러나면 감자를 넣고 익을 때까지 끓인다.', '국간장을 넣어 간을 맞춘다.', '다진마늘을 넣고 한소끔 더 끓여서 완성한다.']",35.4,2.5,1.1,2.3,174.6
569,청경채 김치,"?필수  : 청경채(60g), 배(10g)?양념장 : 매실액(5g), 고춧가루(5g), 저염간장(3g), 다진마늘(1g), 다진생강(2g)?양념 : 소금(2g), 찹쌀가루(10g)","['청경채는 반으로 자른 후 줄기 부분에 칼집을 넣는다.', '청경채에 소금을 뿌려 30~40분 정도 절인다.', '배는 껍질을 벗긴 후 강판에 갈아 즙을 만든다.', '냄비에 물(30g)과 찹쌀가루를 넣고 끓여 찹쌀풀을 만들고, 충분히 식힌다.', '볼에 식힌 찹쌀풀, 배즙, 양념장 재료를 넣고 고루 섞어 양념장을 만든다.', '절인 청경채의 물기를 제거하고, 양념장을 버무려 마무리한다.']",53.7,9.9,1.9,0.7,382.6
570,두부 새우볼,"두부(100g), 냉동 새우살(90g), 양파(30g), 새송이버섯(100g), 생강가루(1g), 후춧가루(1g), 소금(1g), 소금(1g), 후춧가루(1g), 파슬리가루(2g), 식용유(25ml), 버터(10g), 밀가루(10g), 우유(360㎖)","['두부는 물기를 제거한 뒤 칼등으로 으깨고, 새우와 양파는 잘게 다지고, 새송이버섯은 한입 크기로 썬다.', '으깬 두부와 잘게 다진 새우, 양파는 밑간해 고루 버무린 뒤 적당량(25g)씩 떼어 동그랗게 빚는다.', '중간 불로 달군 팬에 식용유(25㎖)를 둘러 10~15분간 두부새우볼을 골고루 익혀 꺼낸다.', '같은 팬에 새송이버섯을 5분간 볶아 꺼낸다.', '약한 불로 줄인 뒤 같은 팬에 버터와 밀가루를 넣고 3~5분간 볶아 블론드 루를 만들고 우유를 부은 뒤 10분간 끓인다.', '구운 두부새우볼과 버섯, 소금(1g), 후춧가루(1g)를 넣은 뒤 그릇에 담고 파슬리가루(2g)를 뿌린다.']",187.1,8.4,15.3,10.3,288.1
571,소고기육전과 전복내장소스,"부챗살(150g), 쪽파(5g), 홍고추(5g), 익힌 전복내장(5g), 다진 건새우(5g), 밀가루(20g), 달걀물(50g), 생강(1g), 저염 간장(5g), 맛술(2g), 식초(2g), 참기름(1g), 후춧가루(2g), 식용유(10ml)","['부챗살은 3mm로 썰어 후춧가루를 뿌려 버무리고, 쪽파, 홍고추, 익힌 전복내장은 잘게 다진다.', '밀가루에 다진 건새우를 섞은 뒤, 부챗살에 밀가루 → 달걀물 순으로 입힌다.', '다진 쪽파, 홍고추, 익힌 전복내장에 초간장 재료를 섞어 전복내장소스를 만든다.', '중간 불로 달군 팬에 식용유(10㎖)를 두른 뒤 옷을 입힌 부챗살을 앞뒤로 4분간 굽는다.', '그릇에 구운 부챗살을 담고 전복내장소스를 곁들인다.']",341.6,11.8,16.6,25.3,191.6
